EOYBYear,collectDate,sortDate,marshName,marshAbbrev,siteName,monitoringPurpose,marshRegion,isExperiment,Transect,locationID,locationName,Replicate,speciesName,ITISID,liveMass,deadMass,unknownMass,totalMass,sampleComment,latitude,longitude
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,C,3,High Marsh (3),b,Spartina alterniflora,41267,41.27,18.33,0,59.6,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,8.33,12.1,0,20.43,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,C,1,Creekbank (1),b,Spartina alterniflora,41267,10.48,0.92,0,11.4,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,C,1,Creekbank (1),a,Spartina alterniflora,41267,10.39,0.45,0,10.84,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),b,Spartina alterniflora,41267,0,3.6,0,3.6,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,53.93,9.11,0,63.04,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),a,Spartina alterniflora,41267,0,2.6,0,2.6,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,3,High Marsh (3),b,Spartina alterniflora,41267,3.75,5.02,0,8.77,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,3,High Marsh (3),a,Spartina alterniflora,41267,3.7,0,0,3.7,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,32.21,16.03,0,48.24,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,1,Creekbank (1),b,Spartina alterniflora,41267,50.29,1.33,0,51.62,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,1,Creekbank (1),a,Spartina alterniflora,41267,64.25,1.05,0,65.3,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,4,Transition (4),b,Spartina patens,41271,12.46,0.85,0,13.31,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,4,Transition (4),a,Spartina patens,41271,22.14,1.85,0,23.99,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,3,High Marsh (3),b,Spartina patens,41271,0.38,0.13,0,0.51,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,3,High Marsh (3),a,Spartina patens,41271,0,1.02,0,1.02,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),b,Spartina patens,41271,30.41,0.48,0,30.89,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,3,High Marsh (3),a,Spartina patens,41271,16.53,0.94,0,17.47,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),a,Spartina patens,41271,60.12,2.34,0,62.46,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,3,High Marsh (3),b,Spartina patens,41271,7.31,1.25,0,8.56,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,C,4,Transition (4),b,Spartina patens,41271,16.87,7.05,0,23.92,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,A,4,Transition (4),a,Unidentified,NA,0,0.91,0,0.91,mixture of dead patens and spicata,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),a,Unidentified,NA,0,2.41,0,2.41,mixture of dead patens and spicata,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,4,Transition (4),b,Unidentified,NA,0,1.03,0,1.03,"mixture of dead spadicea, spicata, and patens",37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,3,High Marsh (3),b,Unidentified,NA,NA,1.61,0,NA,,37.34618996,-75.90099556
2010,8/11/10,9/9/10,Indiantown,IT,Indiantown,EOYB,1,0,B,3,High Marsh (3),a,Woody debris,NA,0,0.34,0,0.34,,37.34618996,-75.90099556
2010,8/11/10,10/5/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,4,Transition (4),a,Borrichia frutescens,35781,0,0.06,0,0.06,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,4,Transition (4),a,Distichlis spicata,40662,11.93,6.9,0,18.83,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,3,High Marsh (3),a,Distichlis spicata,40662,1.69,0.82,0,2.51,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,4,Transition (4),a,Distichlis spicata,40662,20.57,9.09,0,29.66,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,4,Transition (4),b,Distichlis spicata,40662,10.18,1.04,0,11.22,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,3,High Marsh (3),b,Distichlis spicata,40662,1.52,3.35,0,4.87,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),a,Distichlis spicata,40662,17.53,1.11,0,18.64,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,4,Transition (4),b,Distichlis spicata,40662,4.01,0.07,0,4.08,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,4,Transition (4),b,Distichlis spicata,40662,12.65,3.58,0,16.23,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),b,Distichlis spicata,40662,23.22,9.96,0,33.18,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,3,High Marsh (3),a,Distichlis spicata,40662,40.61,36.48,0,77.09,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,3,High Marsh (3),b,Distichlis spicata,40662,18.8,27.01,0,45.81,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,4,Transition (4),a,Distichlis spicata,40662,12.75,1.8,0,14.55,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,4,Transition (4),b,Fimbristylis spadicea,40108,3.23,0.51,0,3.74,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,4,Transition (4),b,Fimbristylis spadicea,40108,0.38,0,0,0.38,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,4,Transition (4),a,Fimbristylis spadicea,40108,8.74,1.08,0,9.82,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,2,Low Marsh (2),a,Phragmites australis,41072,41.02,9.38,0,50.4,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,3,High Marsh (3),a,Spartina patens,41271,83.4,34.13,0,117.53,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,4,Transition (4),b,Spartina patens,41271,28.01,6.99,0,35,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,B,3,High Marsh (3),b,Spartina patens,41271,60.37,25.27,0,85.64,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),a,Spartina patens,41271,28.1,2.73,0,30.83,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),b,Spartina patens,41271,27.75,16.57,0,44.32,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,4,Transition (4),a,Spartina patens,41271,16.39,13.63,0,30.02,,37.46804289,-75.82292772
2010,8/11/10,10/13/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,C,4,Transition (4),b,Spartina patens,41271,44.98,2.19,0,47.17,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,4,Transition (4),b,Spartina patens,41271,48.93,1.86,0,50.79,,37.46804289,-75.82292772
2010,8/11/10,10/9/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,3,High Marsh (3),b,Spartina patens,41271,39.1,30.97,0,70.07,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,3,High Marsh (3),a,Spartina patens,41271,8.38,5.19,0,13.57,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Left,NBL,N_Brownsville,EOYB,1,0,A,4,Transition (4),a,Spartina patens,41271,29.73,2.6,0,32.33,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Right,NBR,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),b,Distichlis spicata,40662,27.29,36.65,0,63.94,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Right,NBR,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),a,Distichlis spicata,40662,25.03,27.72,0,52.75,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Right,NBR,N_Brownsville,EOYB,1,0,B,4,Transition (4),b,Spartina alterniflora,41267,15.43,35.53,0,50.96,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Right,NBR,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),a,Spartina patens,41271,20.49,10.13,0,30.62,,37.46804289,-75.82292772
2010,8/11/10,10/5/10,N. Brownsville Right,NBR,N_Brownsville,EOYB,1,0,C,3,High Marsh (3),b,Spartina patens,41271,0,31.29,0,31.29,,37.46804289,-75.82292772
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,2,Low Marsh (2),b,Aster tenuifolius,35517,0,0.02,0,0.02,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),b,Aster tenuifolius,35517,0.31,0,0,0.31,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,4,Transition (4),b,Atriplex patula,20509,4.87,0,0,4.87,,37.28754877,-75.92913283
2010,8/11/10,9/29/10,Oyster,OH,Oyster,EOYB,1,0,B,4,Transition (4),a,Atriplex patula,20509,0.6,0,0,0.6,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,2,Low Marsh (2),a,Distichlis spicata,40662,2.43,1.39,0,3.82,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,2,Low Marsh (2),b,Distichlis spicata,40662,4.74,3.52,0,8.26,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),a,Distichlis spicata,40662,19.35,11.76,0,31.11,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,4,Transition (4),a,Distichlis spicata,40662,15.94,1.18,0,17.12,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,4,Transition (4),b,Distichlis spicata,40662,37.69,3.59,0,41.28,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),b,Distichlis spicata,40662,13.18,1.04,0,14.22,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),a,Distichlis spicata,40662,10.67,0.88,0,11.55,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,4,Transition (4),b,Distichlis spicata,40662,0.06,1.72,0,1.78,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,3,High Marsh (3),a,Distichlis spicata,40662,8.22,1.11,0,9.33,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,3,High Marsh (3),b,Distichlis spicata,40662,9.11,1.5,0,10.61,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),b,Distichlis spicata,40662,4.26,3.11,0,7.37,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,3,High Marsh (3),b,Juncus roemerianus,39238,79.27,55.99,0,135.26,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),b,Juncus roemerianus,39238,3.42,1.35,0,4.77,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,3,High Marsh (3),a,Juncus roemerianus,39238,50.54,45.01,0,95.55,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,2,Low Marsh (2),b,Limonium carolinianum,21330,0.48,0,0,0.48,,37.28754877,-75.92913283
2010,8/11/10,9/29/10,Oyster,OH,Oyster,EOYB,1,0,B,4,Transition (4),a,Phragmites australis,41072,76.21,4.74,0,80.95,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,4,Transition (4),b,Phragmites australis,41072,65.29,18.37,0,83.66,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,1,Creekbank (1),a,Phragmites australis,41072,109.85,2.35,0,112.2,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,1,Creekbank (1),b,Phragmites australis,41072,101.35,0,0,101.35,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),b,Pine needles,NA,0,0.13,0,0.13,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),a,Pine needles,NA,0,0.73,0,0.73,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),b,Pine needles,NA,0,1.34,0,1.34,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),a,Scirpus sp.,40225,14.95,5.5,0,20.45,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),b,Scirpus sp.,40225,16.24,3.42,0,19.66,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,1,Creekbank (1),a,Spartina alterniflora,41267,30.89,9.63,0,40.52,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,1,Creekbank (1),b,Spartina alterniflora,41267,41.42,5.05,0,46.47,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,50.21,22.97,0,73.18,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,14.73,16.53,0,31.26,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),a,Spartina alterniflora,41267,1.72,1.37,0,3.09,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,43.05,6.07,0,49.12,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,1,Creekbank (1),b,Spartina alterniflora,41267,54.63,3.95,0,58.58,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,21.72,4.54,0,26.26,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,33.47,9.31,0,42.78,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,57.55,19.27,0,76.82,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,2,Low Marsh (2),b,Spartina alterniflora,41267,38.35,11.26,0,49.61,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,3,High Marsh (3),a,Spartina alterniflora,41267,24,4.52,0,28.52,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,3,High Marsh (3),b,Spartina alterniflora,41267,19.19,3.84,0,23.03,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),b,Spartina patens,41271,11.09,0.56,0,11.65,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,3,High Marsh (3),a,Spartina patens,41271,28.57,15.78,0,44.35,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,4,Transition (4),a,Spartina patens,41271,20.37,15.51,0,35.88,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,4,Transition (4),b,Spartina patens,41271,16.45,4.19,0,20.64,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,3,High Marsh (3),a,Spartina patens,41271,10.39,2.88,0,13.27,,37.28754877,-75.92913283
2010,8/11/10,9/30/10,Oyster,OH,Oyster,EOYB,1,0,C,3,High Marsh (3),b,Spartina patens,41271,30.82,28.98,0,59.8,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),a,Spartina patens,41271,11.54,1.85,0,13.39,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),b,Spartina patens,41271,8.63,0.24,0,8.87,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,4,Transition (4),a,Woody debris,NA,0,0.4,0,0.4,,37.28754877,-75.92913283
2010,8/11/10,9/28/10,Oyster,OH,Oyster,EOYB,1,0,A,4,Transition (4),b,Woody debris,NA,0,0.47,0,0.47,,37.28754877,-75.92913283
2010,8/11/10,10/1/10,Oyster,OH,Oyster,EOYB,1,0,C,4,Transition (4),a,Woody debris,NA,0,0.23,0,0.23,,37.28754877,-75.92913283
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),b,Distichlis spicata,40662,16.72,8.3,0,25.02,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),a,Distichlis spicata,40662,5.19,2.05,0,7.24,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),b,Distichlis spicata,40662,8.93,3.55,0,12.48,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),a,Distichlis spicata,40662,25.63,5.15,0,30.78,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,A,3,High Marsh (3),b,Distichlis spicata,40662,33.09,7.46,0,40.55,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,A,4,Transition (4),a,Distichlis spicata,40662,8.13,12.5,0,20.63,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),b,Limonium carolinianum,21330,1.11,0,0,1.11,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,A,3,High Marsh (3),b,Limonium carolinianum,21330,1.41,0,0,1.41,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,11.89,20.86,0,32.75,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,C,1,Creekbank (1),a,Spartina alterniflora,41267,99.2,0,0,99.2,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,C,2,Low Marsh (2),a,Spartina alterniflora,41267,15.74,17.49,0,33.23,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,C,2,Low Marsh (2),b,Spartina alterniflora,41267,16.26,19.54,0,35.8,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,17.25,14.21,0,31.46,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,A,2,Low Marsh (2),a,Spartina alterniflora,41267,27.21,6.95,0,34.16,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,A,2,Low Marsh (2),b,Spartina alterniflora,41267,30.88,12.19,0,43.07,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),a,Spartina patens,41271,45.6,15.27,0,60.87,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,B,4,Transition (4),b,Spartina patens,41271,31.91,30.33,0,62.24,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),a,Spartina patens,41271,3.3,0,0,3.3,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,C,4,Transition (4),b,Spartina patens,41271,10.08,10.52,0,20.6,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,A,4,Transition (4),a,Spartina patens,41271,51.61,1.06,0,52.67,,37.45113229,-75.67287096
2010,8/12/10,9/14/10,Hog Island North,HOGN,Hog,EOYB,1,0,A,3,High Marsh (3),b,Spartina patens,41271,22.7,4.5,0,27.2,,37.45113229,-75.67287096
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,2,Low Marsh (2),a,Distichlis spicata,40662,0.22,5.26,0,5.48,,37.40767566,-75.69826208
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),a,Distichlis spicata,40662,2.04,0,0,2.04,,37.40767566,-75.69826208
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),a,Distichlis spicata,40662,1.93,0,0,1.93,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),b,Distichlis spicata,40662,10.38,3.48,0,13.86,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,A,2,Low Marsh (2),b,Distichlis spicata,40662,0.08,0,0,0.08,,37.40767566,-75.69826208
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,A,3,High Marsh (3),a,Distichlis spicata,40662,6.02,0.64,0,6.66,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,A,3,High Marsh (3),b,Distichlis spicata,40662,1.77,0.58,0,2.35,,37.40767566,-75.69826208
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),a,Phragmites australis,41072,11.78,3.53,0,15.31,,37.40767566,-75.69826208
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),a,Phragmites australis,41072,52.07,12.54,0,64.61,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),b,Phragmites australis,41072,22.16,7.6,0,29.76,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,4,Transition (4),b,Phragmites australis,41072,6.06,0,0,6.06,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,C,4,Transition (4),b,Scirpus sp.,40225,0.19,0,0,0.19,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,A,4,Transition (4),a,Spartina alterniflora,41267,0,0.37,0,0.37,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,76.38,2.03,0,78.41,,37.40767566,-75.69826208
2010,8/12/10,9/21/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,1,Creekbank (1),a,Spartina alterniflora,41267,75.62,0,0,75.62,,37.40767566,-75.69826208
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,2,Low Marsh (2),a,Spartina alterniflora,41267,20.13,3.44,0,23.57,,37.40767566,-75.69826208
2010,8/12/10,9/22/10,Hog Island South,HOGS,Hog,EOYB,1,0,B,2,Low Marsh (2),b,Spartina alterniflora,41267,12.36,1.15,0,13.51,,37.40767566,-75.69826208
