EOYBYear,collectDate,sortDate,marshName,marshAbbrev,transect,locationID,replicate,speciesName,liveMass,deadMass,unknownMass,totalMass,sampleComment
2003,,,N. Brownsville Left,NBL,B,1,a,Distichlis spicata,26.4,14.9,0,41.3,
2003,,,N. Brownsville Left,NBL,B,1,a,Spartina patens,94.5,0,0,94.5,
2003,,,N. Brownsville Left,NBL,B,1,b,Distichlis spicata,18.6,2,0,20.6,
2003,,,N. Brownsville Left,NBL,B,1,b,Spartina patens,67.1,9.7,0,76.8,
2003,,,N. Brownsville Left,NBL,B,3,a,Distichlis spicata,9.9,0.6,0,10.5,
2003,,,N. Brownsville Left,NBL,B,3,a,Spartina patens,1.4,0,0,1.4,
2003,,,N. Brownsville Left,NBL,B,3,b,Distichlis spicata,7.3,3.2,0,10.5,
2003,,,N. Brownsville Left,NBL,B,3,b,Spartina patens,21.8,4.8,0,26.6,
2003,,,N. Brownsville Left,NBL,B,5,A,Distichlis spicata,7.7,2,0,9.7,
2003,,,N. Brownsville Left,NBL,B,5,A,Spartina patens,24.2,2.1,0,26.3,
2003,,,N. Brownsville Left,NBL,B,5,B,Distichlis spicata,7.7,1.4,0,9.1,
2003,,,N. Brownsville Left,NBL,B,5,B,Spartina alterniflora,13.1,1.7,0,14.8,
2003,,,N. Brownsville Left,NBL,C,1,a,Distichlis spicata,3,0.9,0,3.9,
2003,,,N. Brownsville Left,NBL,C,1,a,Spartina patens,35,25.8,0,60.8,
2003,,,N. Brownsville Left,NBL,C,1,b,Distichlis spicata,21.9,1.5,0,23.4,
2003,,,N. Brownsville Left,NBL,C,1,b,Spartina patens,93.2,30.5,0,123.7,
2003,,,N. Brownsville Left,NBL,C,3,a,Distichlis spicata,8,2.7,0,10.7,
2003,,,N. Brownsville Left,NBL,C,3,a,Spartina patens,76.7,6.1,0,82.8,
2003,,,N. Brownsville Left,NBL,C,3,b,Distichlis spicata,70.6,21.5,0,92.1,
2003,,,N. Brownsville Left,NBL,C,5,A,Distichlis spicata,1.5,1.2,0,2.7,
2003,,,N. Brownsville Left,NBL,C,5,A,Spartina patens,40.5,1.1,0,41.6,
2003,,,N. Brownsville Left,NBL,C,5,B,Spartina patens,15.9,0.5,0,16.4,
2003,,,N. Brownsville Right,NBR,A,1,a,Distichlis spicata,6,1.1,0,7.1,
2003,,,N. Brownsville Right,NBR,A,1,a,Spartina patens,159.3,14.2,0,173.5,
2003,,,N. Brownsville Right,NBR,A,1,b,Distichlis spicata,14.3,1.8,0,16.1,
2003,,,N. Brownsville Right,NBR,A,1,b,Spartina patens,46.7,1.2,0,47.9,
2003,,,N. Brownsville Right,NBR,A,3,a,Distichlis spicata,1,0,0,1,
2003,,,N. Brownsville Right,NBR,A,3,a,Spartina patens,2.2,0.8,0,3,
2003,,,N. Brownsville Right,NBR,A,3,b,Distichlis spicata,3.3,0,0,3.3,
2003,,,N. Brownsville Right,NBR,A,3,b,Spartina patens,25.2,17.8,0,43,
2003,,,N. Brownsville Right,NBR,A,5,A,Distichlis spicata,3.9,1.9,0,5.8,
2003,,,N. Brownsville Right,NBR,A,5,A,Spartina patens,8.4,3.8,0,12.2,
2003,,,N. Brownsville Right,NBR,A,5,B,Distichlis spicata,1.5,0.6,0,2.1,
2003,,,N. Brownsville Right,NBR,A,5,B,Spartina patens,5.1,2.2,0,7.3,
2003,,,N. Brownsville Right,NBR,B,1,a,Distichlis spicata,0,0.2,0,0.2,
2003,,,N. Brownsville Right,NBR,B,1,a,Spartina alterniflora,9,4.9,0,13.9,
2003,,,N. Brownsville Right,NBR,B,1,a,Spartina patens,5.6,1.8,0,7.4,
2003,,,N. Brownsville Right,NBR,B,1,b,Distichlis spicata,6,0.6,0,6.6,
2003,,,N. Brownsville Right,NBR,B,1,b,Spartina patens,61,3.3,0,64.3,
2003,,,N. Brownsville Right,NBR,B,3,a,Distichlis spicata,1,0.2,0,1.2,
2003,,,N. Brownsville Right,NBR,B,3,a,Spartina patens,10.4,0.6,0,11,
2003,,,N. Brownsville Right,NBR,B,3,b,Distichlis spicata,28.3,7.2,0,35.5,
2003,,,N. Brownsville Right,NBR,B,3,b,Spartina alterniflora,9.4,0,0,9.4,
2003,,,N. Brownsville Right,NBR,B,3,b,Spartina patens,30.5,8.8,0,39.3,
2003,,,N. Brownsville Right,NBR,B,5,A,Distichlis spicata,5.7,3.4,0,9.1,
2003,,,N. Brownsville Right,NBR,B,5,A,Spartina patens,37.7,12.3,0,50,
2003,,,N. Brownsville Right,NBR,B,5,B,Distichlis spicata,26,2.8,0,28.8,
2003,,,N. Brownsville Right,NBR,C,1,a,Distichlis spicata,0.6,0.2,0,0.8,
2003,,,N. Brownsville Right,NBR,C,1,a,Spartina alterniflora,7.5,0,0,7.5,
2003,,,N. Brownsville Right,NBR,C,1,b,Distichlis spicata,11.2,0.8,0,12,
2003,,,N. Brownsville Right,NBR,C,1,b,Spartina alterniflora,26.1,1.9,0,28,
2003,,,N. Brownsville Right,NBR,C,3,a,Distichlis spicata,0,1.8,0,1.8,
2003,,,N. Brownsville Right,NBR,C,3,a,Spartina alterniflora,29.5,30.5,0,60,
2003,,,N. Brownsville Right,NBR,C,3,b,Spartina alterniflora,17.8,32,0,49.8,
2003,,,N. Brownsville Right,NBR,C,5,A,Spartina alterniflora,14.4,15.7,0,30.1,
2003,,,N. Brownsville Right,NBR,C,5,B,Spartina alterniflora,70.9,56,0,126.9,
2003,,,Oyster,OH,A,1,a,Spartina alterniflora,80,6,0,86,
2003,,,Oyster,OH,A,1,b,Spartina alterniflora,102,11.6,0,113.6,
2003,,,Oyster,OH,A,2,a,Distichlis spicata,3.3,0,0,3.3,
2003,,,Oyster,OH,A,2,a,Spartina alterniflora,14,3,0,17,
2003,,,Oyster,OH,A,2,a,Unidentified,1.6,1.3,0,2.9,
2003,,,Oyster,OH,A,2,b,Spartina alterniflora,17.7,7.6,0,25.3,
2003,,,Oyster,OH,A,3,a,Distichlis spicata,3.8,0.9,0,4.7,
2003,,,Oyster,OH,A,3,a,Spartina patens,5.5,1.4,0,6.9,
2003,,,Oyster,OH,A,3,b,Juncus roemerianus,70.4,54.5,0,124.9,
2003,,,Oyster,OH,A,3,b,Spartina alterniflora,1,0,0,1,
2003,,,Oyster,OH,A,5,A,Distichlis spicata,10.9,1,0,11.9,
2003,,,Oyster,OH,A,5,A,Spartina patens,20.1,3.5,0,23.6,
2003,,,Oyster,OH,A,5,A,Unidentified,0,1.4,0,1.4,
2003,,,Oyster,OH,A,5,B,Distichlis spicata,7.5,3.5,0,11,
2003,,,Oyster,OH,A,5,B,Spartina patens,7.2,2.1,0,9.3,
2003,,,Oyster,OH,B,1,a,Spartina alterniflora,16.9,0,0,16.9,
2003,,,Oyster,OH,B,1,b,Spartina alterniflora,11,0,0,11,
2003,,,Oyster,OH,B,2,a,Spartina alterniflora,29.1,1.2,0,30.3,
2003,,,Oyster,OH,B,2,b,Distichlis spicata,2.5,0,0,2.5,
2003,,,Oyster,OH,B,2,b,Spartina alterniflora,31.7,6.5,0,38.2,
2003,,,Oyster,OH,B,3,a,Distichlis spicata,30,11,0,41,
2003,,,Oyster,OH,B,3,a,Spartina alterniflora,11.5,0.7,0,12.2,
2003,,,Oyster,OH,B,3,b,Distichlis spicata,10.2,5.5,0,15.7,
2003,,,Oyster,OH,B,3,b,Spartina patens,2.8,25,0,27.8,
2003,,,Oyster,OH,B,5,A,Distichlis spicata,10.9,4.4,0,15.3,
2003,,,Oyster,OH,B,5,A,Spartina patens,12.4,8.1,0,20.5,
2003,,,Oyster,OH,B,5,B,Distichlis spicata,11.6,11.2,0,22.8,
2003,,,Oyster,OH,B,5,B,Spartina patens,3.7,3.3,0,7,
2003,,,Oyster,OH,C,1,a,Spartina alterniflora,66.9,13.4,0,80.3,
2003,,,Oyster,OH,C,1,b,Spartina alterniflora,92.9,12.1,0,105,
2003,,,Oyster,OH,C,2,a,Spartina alterniflora,41,4,0,45,
2003,,,Oyster,OH,C,2,b,Spartina alterniflora,69.5,7.5,0,77,
2003,,,Oyster,OH,C,3,a,Spartina alterniflora,52.9,16.4,0,69.3,
2003,,,Oyster,OH,C,5,A,Distichlis spicata,12.1,1.4,0,13.5,
2003,,,Oyster,OH,C,5,A,Spartina alterniflora,10.6,2.2,0,12.8,
2003,,,Oyster,OH,C,5,A,Spartina patens,7.4,1.7,0,9.1,
2003,,,Oyster,OH,C,5,A,Unidentified,0,37.3,0,37.3,
2003,,,Oyster,OH,C,5,B,Distichlis spicata,0.9,0,0,0.9,
2003,,,Oyster,OH,C,5,B,Spartina alterniflora,54.6,29,0,83.6,
2003,,,Oyster,OH,C,5,B,Spartina patens,11,0.9,0,11.9,
2003,,,Steelmans Landing,SL,A,1,a,Spartina alterniflora,68.6,2.2,0,70.8,
2003,,,Steelmans Landing,SL,A,1,b,Spartina alterniflora,35.8,2.81,0,38.61,
2003,,,Steelmans Landing,SL,A,2,a,Distichlis spicata,3.2,0.3,0,3.5,
2003,,,Steelmans Landing,SL,A,2,a,Spartina alterniflora,31.1,12.8,0,43.9,
2003,,,Steelmans Landing,SL,A,2,b,Spartina alterniflora,31.8,7.5,0,39.3,
2003,,,Steelmans Landing,SL,A,3,a,Distichlis spicata,11.6,6.1,0,17.7,
2003,,,Steelmans Landing,SL,A,3,a,Spartina alterniflora,14,9.5,0,23.5,
2003,,,Steelmans Landing,SL,A,3,b,Distichlis spicata,7.7,3.6,0,11.3,
2003,,,Steelmans Landing,SL,A,3,b,Spartina alterniflora,15.9,5.6,0,21.5,
2003,,,Steelmans Landing,SL,A,5,A,Distichlis spicata,4.2,0,0,4.2,
2003,,,Steelmans Landing,SL,A,5,A,Juncus roemerianus,52.7,83.2,0,135.9,
2003,,,Steelmans Landing,SL,A,5,B,Juncus roemerianus,25.7,81.9,0,107.6,
2003,,,Steelmans Landing,SL,A,5,B,Unidentified,0,36.3,0,36.3,
2003,,,Steelmans Landing,SL,B,1,a,Spartina alterniflora,25.5,0.4,0,25.9,
2003,,,Steelmans Landing,SL,B,1,b,Spartina alterniflora,31.5,4.3,0,35.8,
2003,,,Steelmans Landing,SL,B,2,a,Distichlis spicata,0.6,0.7,0,1.3,
2003,,,Steelmans Landing,SL,B,2,a,Spartina alterniflora,19,6.2,0,25.2,
2003,,,Steelmans Landing,SL,B,2,b,Distichlis spicata,1.4,0.2,0,1.6,
2003,,,Steelmans Landing,SL,B,2,b,Spartina alterniflora,23.7,5.7,0,29.4,
2003,,,Steelmans Landing,SL,B,3,a,Distichlis spicata,10.9,2.4,0,13.3,
2003,,,Steelmans Landing,SL,B,3,a,Juncus roemerianus,8,1.9,0,9.9,
2003,,,Steelmans Landing,SL,B,3,a,Spartina alterniflora,5.4,2.7,0,8.1,
2003,,,Steelmans Landing,SL,B,3,b,Distichlis spicata,31.9,14.4,0,46.3,
2003,,,Steelmans Landing,SL,B,3,b,Spartina alterniflora,2.5,0.3,0,2.8,
2003,,,Steelmans Landing,SL,B,5,A,Distichlis spicata,2,0.4,0,2.4,
2003,,,Steelmans Landing,SL,B,5,A,Juncus roemerianus,16.8,10,0,26.8,
2003,,,Steelmans Landing,SL,B,5,A,Spartina patens,4.2,14.9,0,19.1,
2003,,,Steelmans Landing,SL,B,5,B,Distichlis spicata,1.5,0.4,0,1.9,
2003,,,Steelmans Landing,SL,B,5,B,Juncus roemerianus,12.1,15.9,0,28,
2003,,,Steelmans Landing,SL,B,5,B,Spartina patens,5.1,17.9,0,23,
2003,,,Steelmans Landing,SL,C,1,a,Spartina alterniflora,45.5,0.8,0,46.3,
2003,,,Steelmans Landing,SL,C,1,b,Spartina alterniflora,15.7,2.2,0,17.9,
2003,,,Steelmans Landing,SL,C,2,a,Distichlis spicata,19.4,3.9,0,23.3,
2003,,,Steelmans Landing,SL,C,2,a,Spartina alterniflora,7.7,0.7,0,8.4,
2003,,,Steelmans Landing,SL,C,2,b,Distichlis spicata,37.6,3.5,0,41.1,
2003,,,Steelmans Landing,SL,C,2,b,Spartina alterniflora,26.8,2.7,0,29.5,
2003,,,Steelmans Landing,SL,C,3,a,Juncus roemerianus,84.4,124.2,0,208.6,
2003,,,Steelmans Landing,SL,C,3,b,Juncus roemerianus,86,71.5,0,157.5,
2003,,,Steelmans Landing,SL,C,5,B,Juncus roemerianus,84.3,91.2,0,175.5,
2003,,,Steelmans Landing,SL,D,5,A,Juncus roemerianus,0,78.8,0,78.8,
2003,,,Steelmans Landing,SL,D,5,A,Spartina alterniflora,76.2,0,0,76.2,
2004,,,Box Tree,BT,A,1,a,Spartina alterniflora,38.94,11.15,0,50.09,
2004,,,Box Tree,BT,A,1,b,Spartina alterniflora,41.93,21.24,0,63.17,
2004,,,Box Tree,BT,A,2,a,Spartina alterniflora,15.37,0.77,0,16.14,
2004,,,Box Tree,BT,A,2,b,Spartina alterniflora,25.08,0.93,0,26.01,
2004,,,Box Tree,BT,A,3,a,Spartina alterniflora,24.62,15.43,0,40.05,
2004,,,Box Tree,BT,A,3,b,Spartina alterniflora,17.62,7.05,0,24.67,
2004,,,Box Tree,BT,A,4,a,Distichlis spicata,5.01,0.26,0,5.27,
2004,,,Box Tree,BT,A,4,a,Unidentified,0,1.47,0,1.47,
2004,,,Box Tree,BT,A,4,a,Woody debris,0,139.11,0,139.11,
2004,,,Box Tree,BT,A,4,b,Spartina patens,1.7,0.39,0,2.09,
2004,,,Box Tree,BT,A,4,b,Woody debris,0,217.55,0,217.55,
2004,,,Box Tree,BT,B,1,a,Spartina alterniflora,23.91,6.08,0,29.99,
2004,,,Box Tree,BT,B,1,b,Spartina alterniflora,22.18,16.16,0,38.34,
2004,,,Box Tree,BT,B,2,a,Spartina alterniflora,25.81,8.61,0,34.42,
2004,,,Box Tree,BT,B,2,b,Spartina alterniflora,28.88,8.68,0,37.56,
2004,,,Box Tree,BT,B,3,a,Pine needles,0,49.08,0,49.08,
2004,,,Box Tree,BT,B,3,a,Spartina alterniflora,37.64,8.5,0,46.14,
2004,,,Box Tree,BT,B,3,b,Spartina alterniflora,30.66,12.3,0,42.96,
2004,,,Box Tree,BT,B,4,a,Woody debris,0,155.35,0,155.35,
2004,,,Box Tree,BT,B,4,b,Woody debris,0,27.21,0,27.21,
2004,,,Box Tree,BT,C,1,a,Spartina alterniflora,108.61,18.31,0,126.92,
2004,,,Box Tree,BT,C,1,b,Spartina alterniflora,30.58,19.17,0,49.75,
2004,,,Box Tree,BT,C,2,a,Spartina alterniflora,18.31,10.1,0,28.41,
2004,,,Box Tree,BT,C,2,b,Spartina alterniflora,11.28,11.96,0,23.24,
2004,,,Box Tree,BT,C,3,a,Spartina alterniflora,22.06,6.27,0,28.33,
2004,,,Box Tree,BT,C,3,b,Spartina alterniflora,22.69,9.42,0,32.11,
2004,,,Box Tree,BT,C,4,a,Woody debris,0,136.02,0,136.02,
2004,,,Box Tree,BT,C,4,b,Woody debris,0,203.85,0,203.85,
2004,,,Gator Tract,GT,A,1,a,Spartina alterniflora,48.9,6.33,0,55.23,
2004,,,Gator Tract,GT,A,1,b,Spartina alterniflora,71.63,3.12,0,74.75,
2004,,,Gator Tract,GT,A,2,a,Spartina alterniflora,25.02,21.33,0,46.35,
2004,,,Gator Tract,GT,A,2,b,Spartina alterniflora,18.11,19.28,0,37.39,
2004,,,Gator Tract,GT,A,3,a,Distichlis spicata,1.09,0.52,0,1.61,
2004,,,Gator Tract,GT,A,3,a,Salicornia sp.,7.22,0,0,7.22,
2004,,,Gator Tract,GT,A,3,a,Spartina alterniflora,3.25,0.55,0,3.8,
2004,,,Gator Tract,GT,A,3,b,Distichlis spicata,2.21,0.09,0,2.3,
2004,,,Gator Tract,GT,A,3,b,Salicornia sp.,5.66,0,0,5.66,
2004,,,Gator Tract,GT,A,3,b,Spartina alterniflora,1.29,0.02,0,1.31,
2004,,,Gator Tract,GT,A,4,a,Distichlis spicata,6.03,0.82,0,6.85,
2004,,,Gator Tract,GT,A,4,a,Spartina patens,10.31,3.33,0,13.64,
2004,,,Gator Tract,GT,A,4,a,Unidentified,0,2.01,0,2.01,
2004,,,Gator Tract,GT,A,4,b,Borrichia frutescens,0.97,0,0,0.97,
2004,,,Gator Tract,GT,A,4,b,Distichlis spicata,6.02,6.52,0,12.54,
2004,,,Gator Tract,GT,A,4,b,Spartina alterniflora,8.76,6.52,0,15.28,
2004,,,Gator Tract,GT,B,1,a,Spartina alterniflora,83.86,0,0,83.86,
2004,,,Gator Tract,GT,B,1,b,Spartina alterniflora,84.2,0.53,0,84.73,
2004,,,Gator Tract,GT,B,2,a,Salicornia sp.,1.02,0.45,0,1.47,
2004,,,Gator Tract,GT,B,2,a,Spartina alterniflora,21.49,18.19,0,39.68,
2004,,,Gator Tract,GT,B,2,b,Salicornia sp.,3.98,1.16,0,5.14,
2004,,,Gator Tract,GT,B,2,b,Spartina alterniflora,16.69,12.92,0,29.61,
2004,,,Gator Tract,GT,B,3,a,Distichlis spicata,1.63,0,0,1.63,
2004,,,Gator Tract,GT,B,3,a,Salicornia sp.,4.05,0.04,0,4.09,
2004,,,Gator Tract,GT,B,3,a,Spartina alterniflora,0.96,0.3,0,1.26,
2004,,,Gator Tract,GT,B,3,b,Distichlis spicata,3.87,1.19,0,5.06,
2004,,,Gator Tract,GT,B,3,b,Salicornia sp.,2.76,0.93,0,3.69,
2004,,,Gator Tract,GT,B,3,b,Spartina alterniflora,3.9,2,0,5.9,
2004,,,Gator Tract,GT,B,4,a,Borrichia frutescens,22.27,0,0,22.27,
2004,,,Gator Tract,GT,B,4,a,Distichlis spicata,3.99,1.47,0,5.46,
2004,,,Gator Tract,GT,B,4,a,Spartina patens,30.59,12.27,0,42.86,
2004,,,Gator Tract,GT,B,4,b,Borrichia frutescens,30.08,0,0,30.08,
2004,,,Gator Tract,GT,B,4,b,Distichlis spicata,2.35,0,0,2.32,
2004,,,Gator Tract,GT,B,4,b,Spartina patens,17.39,1.01,0,18.4,
2004,,,Gator Tract,GT,C,1,a,Spartina alterniflora,27.95,0.43,0,28.38,
2004,,,Gator Tract,GT,C,1,b,Spartina alterniflora,11.18,0,0,11.18,
2004,,,Gator Tract,GT,C,2,a,Spartina alterniflora,21.39,15.04,0,36.43,
2004,,,Gator Tract,GT,C,2,b,Spartina alterniflora,22.35,14.44,0,36.79,
2004,,,Gator Tract,GT,C,3,a,Distichlis spicata,0,1.06,0,0.92,
2004,,,Gator Tract,GT,C,3,a,Salicornia sp.,12.68,0,0,12.68,
2004,,,Gator Tract,GT,C,3,a,Spartina alterniflora,3.56,2.79,0,6.35,
2004,,,Gator Tract,GT,C,3,a,Unidentified,0,1.68,0,1.68,
2004,,,Gator Tract,GT,C,3,b,Distichlis spicata,1.37,0.32,0,1.69,
2004,,,Gator Tract,GT,C,3,b,Salicornia sp.,6.4,0,0,6.4,
2004,,,Gator Tract,GT,C,3,b,Spartina alterniflora,0.15,0,0,0.08,
2004,,,Gator Tract,GT,C,3,b,Unidentified,0,0.21,0,0.21,
2004,,,Gator Tract,GT,C,4,a,Borrichia frutescens,0,0.08,0,0.08,
2004,,,Gator Tract,GT,C,4,a,Distichlis spicata,16.85,7.79,0,24.64,
2004,,,Gator Tract,GT,C,4,a,Spartina alterniflora,0,0.93,0,0.93,
2004,,,Gator Tract,GT,C,4,a,Spartina patens,15.13,7.88,0,23.01,
2004,,,Gator Tract,GT,C,4,a,Unidentified,0,11.76,0,11.76,
2004,,,Gator Tract,GT,C,4,b,Distichlis spicata,9.68,3.14,0,12.82,
2004,,,Gator Tract,GT,C,4,b,Spartina patens,32.91,2.51,0,35.42,
2004,,,Gator Tract,GT,C,4,b,Unidentified,0,10.01,0,10.01,
2004,,,Indiantown,IT,A,1,a,Spartina alterniflora,60.84,9.51,0,70.35,
2004,,,Indiantown,IT,A,1,b,Spartina alterniflora,48.95,7.59,0,56.54,
2004,,,Indiantown,IT,A,2,a,Spartina alterniflora,37.44,14.19,0,51.63,
2004,,,Indiantown,IT,A,2,b,Spartina alterniflora,69.56,24.15,0,93.71,
2004,,,Indiantown,IT,A,3,a,Distichlis spicata,2.48,0.39,0,2.87,
2004,,,Indiantown,IT,A,3,a,Spartina alterniflora,3.78,6.31,0,10.09,
2004,,,Indiantown,IT,A,3,a,Spartina patens,69.71,11.18,0,80.89,
2004,,,Indiantown,IT,A,3,a,Unidentified,0,4.88,0,4.88,
2004,,,Indiantown,IT,A,3,a,Woody debris,0,1.42,0,1.42,
2004,,,Indiantown,IT,A,4,a,Distichlis spicata,6.66,0,0,6.66,
2004,,,Indiantown,IT,A,4,a,Spartina patens,63.18,4.56,0,67.74,
2004,,,Indiantown,IT,A,4,a,Unidentified,0,4.68,0,4.68,
2004,,,Indiantown,IT,A,4,a,Unidentified vine,15.55,3.57,0,19.12,
2004,,,Indiantown,IT,A,4,a,Woody debris,7.8,0,0,7.8,
2004,,,Indiantown,IT,A,4,b,Distichlis spicata,3.49,1.46,0,4.95,
2004,,,Indiantown,IT,A,4,b,Spartina alterniflora,0,0.17,0,0.17,
2004,,,Indiantown,IT,A,4,b,Spartina patens,44.96,4.97,0,49.93,
2004,,,Indiantown,IT,A,4,b,Unidentified,0,3.75,0,3.75,
2004,,,Indiantown,IT,A,4,b,Unidentified vine,1.51,0.07,0,1.58,
2004,,,Indiantown,IT,B,1,a,Spartina alterniflora,46.15,13.41,0,59.56,
2004,,,Indiantown,IT,B,1,b,Spartina alterniflora,18.22,18.47,0,36.69,
2004,,,Indiantown,IT,B,2,a,Spartina alterniflora,65.58,14.82,0,80.4,
2004,,,Indiantown,IT,B,2,b,Spartina alterniflora,22.95,7.42,0,30.37,
2004,,,Indiantown,IT,B,3,a,Distichlis spicata,3.87,1.27,0,5.14,
2004,,,Indiantown,IT,B,3,a,Spartina alterniflora,28.31,20.57,0,48.88,
2004,,,Indiantown,IT,B,3,b,Distichlis spicata,25.88,7.63,0,33.51,
2004,,,Indiantown,IT,B,3,b,Spartina alterniflora,9.15,5.91,0,15.06,
2004,,,Indiantown,IT,B,4,a,Distichlis spicata,6.69,0.06,0,6.75,
2004,,,Indiantown,IT,B,4,a,Spartina patens,22.94,1.29,0,24.23,
2004,,,Indiantown,IT,B,4,a,Unidentified,0,4.14,0,4.14,
2004,,,Indiantown,IT,B,4,b,Distichlis spicata,6.23,3.42,0,9.65,
2004,,,Indiantown,IT,B,4,b,Spartina patens,17.82,25.38,0,43.2,
2004,,,Indiantown,IT,C,1,a,Spartina alterniflora,41.45,13.16,0,54.61,
2004,,,Indiantown,IT,C,1,b,Spartina alterniflora,38.72,5.51,0,44.23,
2004,,,Indiantown,IT,C,2,a,Spartina alterniflora,23.59,40.97,0,64.56,
2004,,,Indiantown,IT,C,2,b,Spartina alterniflora,56.68,10.28,0,66.96,
2004,,,Indiantown,IT,C,3,a,Distichlis spicata,5.54,2.45,0,7.99,
2004,,,Indiantown,IT,C,3,a,Spartina alterniflora,7.31,2.17,0,9.48,
2004,,,Indiantown,IT,C,3,a,Unidentified,0,0.46,0,0.46,
2004,,,Indiantown,IT,C,3,b,Distichlis spicata,13.52,6.73,0,20.25,
2004,,,Indiantown,IT,C,3,b,Spartina alterniflora,7.82,4.13,0,11.95,
2004,,,Indiantown,IT,C,3,b,Spartina patens,0.08,0,0,0.08,
2004,,,Indiantown,IT,C,3,b,Unidentified,0,4.02,0,4.02,
2004,,,Indiantown,IT,C,4,a,Borrichia frutescens,1.03,0,0,1.03,
2004,,,Indiantown,IT,C,4,a,Spartina patens,4.78,0.9,0,5.68,
2004,,,Indiantown,IT,C,4,b,Borrichia frutescens,0.03,0,0,0.03,
2004,,,Indiantown,IT,C,4,b,Spartina patens,7.53,3.25,0,10.78,
2004,,,N. Brownsville Left,NBL,A,3,a,Distichlis spicata,4.53,1.51,0,6.04,
2004,,,N. Brownsville Left,NBL,A,3,a,Spartina patens,14.74,47.48,0,62.22,
2004,,,N. Brownsville Left,NBL,A,3,a,Unidentified,0,96.78,0,96.78,
2004,,,N. Brownsville Left,NBL,A,3,b,Distichlis spicata,6.59,6.59,0,13.18,
2004,,,N. Brownsville Left,NBL,A,3,b,Spartina patens,30.79,30.32,0,61.11,
2004,,,N. Brownsville Left,NBL,A,3,b,Unidentified,0,21.71,0,21.71,
2004,,,N. Brownsville Left,NBL,A,4,a,Distichlis spicata,2.18,4.51,0,6.69,
2004,,,N. Brownsville Left,NBL,A,4,a,Spartina patens,37.72,12.24,0,49.96,
2004,,,N. Brownsville Left,NBL,A,4,a,Unidentified,0,14.98,0,14.98,
2004,,,N. Brownsville Left,NBL,A,4,b,Distichlis spicata,2.39,2.92,0,5.31,
2004,,,N. Brownsville Left,NBL,A,4,b,Spartina patens,30.45,6.13,0,36.58,
2004,,,N. Brownsville Left,NBL,A,4,b,Unidentified,0,67.83,0,67.83,
2004,,,N. Brownsville Left,NBL,B,3,a,Distichlis spicata,19.61,24.49,0,44.1,
2004,,,N. Brownsville Left,NBL,B,3,b,Distichlis spicata,13.97,10.57,0,24.54,
2004,,,N. Brownsville Left,NBL,B,3,b,Spartina patens,28.38,1.37,0,29.75,
2004,,,N. Brownsville Left,NBL,B,3,b,Unidentified,0,29.2,0,29.2,
2004,,,N. Brownsville Left,NBL,B,4,a,Distichlis spicata,17.48,16.08,0,33.56,
2004,,,N. Brownsville Left,NBL,B,4,a,Spartina patens,15.01,17.57,0,32.58,
2004,,,N. Brownsville Left,NBL,B,4,a,Unidentified,0,25.47,0,25.47,
2004,,,N. Brownsville Left,NBL,B,4,b,Distichlis spicata,7.72,3.67,0,11.39,
2004,,,N. Brownsville Left,NBL,B,4,b,Spartina patens,7.02,20.05,0,27.07,
2004,,,N. Brownsville Left,NBL,B,4,b,Unidentified,0,61.65,0,61.65,
2004,,,N. Brownsville Left,NBL,C,3,a,Distichlis spicata,4.02,1.26,0,5.28,
2004,,,N. Brownsville Left,NBL,C,3,a,Spartina patens,88.7,80.84,0,169.54,
2004,,,N. Brownsville Left,NBL,C,3,a,Unidentified,0,6.67,0,6.67,
2004,,,N. Brownsville Left,NBL,C,3,b,Distichlis spicata,7.22,10.16,0,17.38,
2004,,,N. Brownsville Left,NBL,C,3,b,Spartina patens,40.37,84.81,0,125.18,
2004,,,N. Brownsville Left,NBL,C,3,b,Unidentified,0,43.66,0,43.66,
2004,,,N. Brownsville Left,NBL,C,4,a,Distichlis spicata,21.12,15.45,0,36.57,
2004,,,N. Brownsville Left,NBL,C,4,a,Spartina patens,0.92,3.98,0,4.9,
2004,,,N. Brownsville Left,NBL,C,4,a,Unidentified,0,9.39,0,9.39,
2004,,,N. Brownsville Left,NBL,C,4,b,Distichlis spicata,19.96,4.49,0,24.45,
2004,,,N. Brownsville Left,NBL,C,4,b,Spartina patens,8.69,4.62,0,13.31,
2004,,,N. Brownsville Left,NBL,C,4,b,Unidentified,0,17.06,0,17.06,
2004,,,N. Brownsville Left,NBL,C,4,b,Unidentified,0,3.83,0,3.83,
2004,,,N. Brownsville Right,NBR,A,1,a,Distichlis spicata,1.38,1.79,0,3.17,
2004,,,N. Brownsville Right,NBR,A,1,a,Spartina alterniflora,13.51,5.85,0,19.36,
2004,,,N. Brownsville Right,NBR,A,1,a,Spartina patens,4.39,17.97,0,22.36,
2004,,,N. Brownsville Right,NBR,A,1,a,Unidentified,0,35.23,0,35.23,
2004,,,N. Brownsville Right,NBR,A,1,b,Distichlis spicata,11.91,6.14,0,18.05,
2004,,,N. Brownsville Right,NBR,A,1,b,Spartina alterniflora,13.63,10.89,0,24.52,
2004,,,N. Brownsville Right,NBR,A,1,b,Spartina patens,32.89,3.14,0,36.03,
2004,,,N. Brownsville Right,NBR,A,1,b,Unidentified,0,16.41,0,16.41,
2004,,,N. Brownsville Right,NBR,A,3,a,Distichlis spicata,0.12,1.31,0,1.43,
